79,F5D328F6861AA13F079675642CE4E474EBB1C986A721C05434566BC902ABD545,20,600102.0,26,A40CF009B31E2B0271DEB1495C3DB5675AE48D1A9F3D2BD91C59FFB780EDA021
78,BDEEB8A1D08E1150D7FCFBAB886D6F576B52304C177531658A32803DC7CD1BD8,23,3.8999899E7,26,F5D328F6861AA13F079675642CE4E474EBB1C986A721C05434566BC902ABD545
77,32D0D7F70923F61E7ACCEEAC9F87B642F2012947E66BED12F9E74E351A5BB61C,26,9.99999999E8,23,BDEEB8A1D08E1150D7FCFBAB886D6F576B52304C177531658A32803DC7CD1BD8
72,D7CEA236FEFAFCF5866B356EE35C4B9E557C067A70280A12AF4D09A02F6388D1,23,100.0,26,08B0B273F6C6C5969A11EA3B7B793D2C3F51CA23D001864876EE8D81D53FA9D7
71,BD013682966D8DCA74DD95F3B5489201CD701514436BB18F062E402A1288951F,23,1.0E9,26,D7CEA236FEFAFCF5866B356EE35C4B9E557C067A70280A12AF4D09A02F6388D1
69,7993C4FC3B10C19C6EE910A254228D9BD494F814739E919E0917D10BF4C7053A,26,102.0,23,B6842B7E4E40346A9E42AD13B6F07A44B9CC5898401A02AE2A3A18FDFC26DEF7
68,2D6A5F28A7F6A282FC4D9173D447F86DC8149B8499D4B6F21F653170BA73A809,20,1.0E7,26,7993C4FC3B10C19C6EE910A254228D9BD494F814739E919E0917D10BF4C7053A
67,98DBA97D38D39D04F2AFCFA9A7BCEEBFA1C148852DB83EA77561A4B8C0C3BB4D,20,100000.0,26,2D6A5F28A7F6A282FC4D9173D447F86DC8149B8499D4B6F21F653170BA73A809
66,526DEBF110A240AE8C23A1B706CD055F638F2D23B5D7244435B6F3EB304D5B85,20,61480.0,26,98DBA97D38D39D04F2AFCFA9A7BCEEBFA1C148852DB83EA77561A4B8C0C3BB4D
65,D37ABD99A0AB497B14FA216C78AEDF37B1BBDE1F383CAA6CD0FD9B24138CE3A6,24,1000.0,26,526DEBF110A240AE8C23A1B706CD055F638F2D23B5D7244435B6F3EB304D5B85
