76,C1A3CA93EFD3B21534776E0762F36C849060EEC2F30291BCD97416DC7154E2BA,25,3000000.0,20,32D0D7F70923F61E7ACCEEAC9F87B642F2012947E66BED12F9E74E351A5BB61C
75,1C0FC92C065761FDC04956A27255C99010348D9500AEA3360F31D7AF7D235F5D,23,1.0E8,25,C1A3CA93EFD3B21534776E0762F36C849060EEC2F30291BCD97416DC7154E2BA
61,E5F6264E5EC5E9B0385726EB20AF41CB565F67254AD86922619735D914698C58,25,761480.0,23,C263D07883FE6D4BF8051DFE2BAF9F695BB64268F46DA7764195B16311787E3C
60,970BB29D1FA31A54F91A5F76F7E7DB01125DBD33C2FC179C4EECF4FA46582127,23,9900.0,25,E5F6264E5EC5E9B0385726EB20AF41CB565F67254AD86922619735D914698C58
59,89329143BBE460BD568D6488EC4A534DD6EA590C880168871E7BE171E2660882,23,9.999E7,25,970BB29D1FA31A54F91A5F76F7E7DB01125DBD33C2FC179C4EECF4FA46582127
58,C68ED8D3D02859EB28D863251204F8DC12371C161E4BA3724C8A0552237B3C74,25,7000000.0,20,89329143BBE460BD568D6488EC4A534DD6EA590C880168871E7BE171E2660882
57,6C9C0F8C1C5EEBD23CD057869846563132069E16CC711E5AEA5E836AE76A2B8D,23,100.0,25,C68ED8D3D02859EB28D863251204F8DC12371C161E4BA3724C8A0552237B3C74
55,1D2BE1AC1D0C15AE4DF639A8EDC3648B09D1B94CBE4093BD3E717CC75AA3F670,25,1000000.0,20,85F20CFDFDE8F95959ACBE1A00FC632D38D6E7625348F000DFD98C67DB7A09A7
54,4E037210F4DFDF718476B41A655D4C6A90D1042D202D3C51556809C47CA8F4C9,20,8560380.0,25,1D2BE1AC1D0C15AE4DF639A8EDC3648B09D1B94CBE4093BD3E717CC75AA3F670
52,B5639D01A9141B7A0E426A00D8588E8AB5B222E8A081E7C1C3595C874C0B7584,23,100000.0,25,6963AA30206C481C55C6FF8F936A61589DE728A16AEB728905AADF8E456B0242
51,61B81081F21F3D8C49F0BE05F8A6DAC4C30B0D7E75D5D9415600CCFE1F3C22CC,20,1000000.0,25,B5639D01A9141B7A0E426A00D8588E8AB5B222E8A081E7C1C3595C874C0B7584
50,E0679E43161D7E8BCD2B8353548008C69776D0C44E15507424249433C6D343E7,20,1000000.0,25,61B81081F21F3D8C49F0BE05F8A6DAC4C30B0D7E75D5D9415600CCFE1F3C22CC
49,F1CC05AE94B8A0AECCF4CCB67E5ED723531418EB0043A03E7AC12289FF91F5E7,20,100000.0,25,E0679E43161D7E8BCD2B8353548008C69776D0C44E15507424249433C6D343E7
48,F3F36F199661729BD43EA3B7079EFD02625F3EA57164710BCF95F8D05FF3931B,20,100.0,25,F1CC05AE94B8A0AECCF4CCB67E5ED723531418EB0043A03E7AC12289FF91F5E7
45,81A6FCF39BB62D025263D9ABF9CF342A22A12FB46AAF2BBE53B15026772FCF6C,20,1000000.0,25,AF54162A8C8126E568362F1238E7A9172003B7F3F3BEE70640C777CA511EC9A7
44,643F2DDC84CA66378D0E654A73EE3C82B1F8ECED014DB443FE3C525E953D06BF,24,1000.0,25,81A6FCF39BB62D025263D9ABF9CF342A22A12FB46AAF2BBE53B15026772FCF6C
